id,observed_on,species_common,species_scientific,latitude,longitude,place_guess,quality_grade,native,introduced,threatened
351584243,2026-04-20,Tripartite Sweat Bee,Halictus tripartitus,34.2126846766,-118.89064528,"Thousand Oaks, CA 91360, USA",research,True,False,False
351584086,2026-04-20,Western Honey Bee,Apis mellifera,33.580696105,-117.737457277,"Aliso Viejo, CA, USA",research,False,True,False
351584013,2026-04-19,California Poppy Fairy Bee,Perdita interrupta,34.2125635145,-118.890768327,"Thousand Oaks, CA 91360, USA",research,True,False,False
351582123,2026-04-19,Western Honey Bee,Apis mellifera,32.9226333333,-117.258605556,"La Jolla, San Diego, CA, USA",research,False,True,False
351582120,2026-04-19,Western Honey Bee,Apis mellifera,32.9225888889,-117.257994444,"La Jolla, San Diego, CA, USA",research,False,True,False
351581733,2026-04-19,Ochraceous Chimney Bee,Diadasia ochracea,33.00928055,-117.150513833,"Black Mountain Ranch, San Diego, CA, US",research,True,False,False
351580990,2026-04-16,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.9243866667,-117.2584,"Torrey Pines State Natural Reserve, San Diego, CA, US",research,True,False,False
351579109,2026-04-19,Western Honey Bee,Apis mellifera,34.1676873789,-117.644642956,"Rancho Cucamonga, CA, US",research,False,True,False
351575401,2026-04-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.5132166667,-119.887566667,"Los Padres National Forest, Goleta, CA, US",research,True,False,False
351574861,2026-04-20,Wide-striped Sweat Bee,Halictus farinosus,32.8461777778,-117.038563889,"San Diego, CA, USA",research,True,False,False
351574735,2026-04-06,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.94305,-117.253425,"Del Mar Heights, San Diego, CA 92014, USA",research,True,False,False
351572007,2026-04-06,Peridot Sweat Bee,Augochlorella pomoniella,32.9450611111,-117.254288889,"Del Mar Heights, San Diego, CA 92014, USA",research,True,False,False
351571146,2026-04-14,Western Honey Bee,Apis mellifera,32.73039,-116.48322,"San Diego County, CA, USA",research,False,True,False
351567192,2026-04-20,Valley Carpenter Bee,Xylocopa sonorina,34.4593963611,-117.291320778,"Hesperia, CA, USA",research,True,False,False
351566533,2026-04-09,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.9407611111,-117.254066667,"Del Mar Heights, San Diego, CA 92014, USA",research,True,False,False
351566191,2026-04-09,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.9411916667,-117.250677778,"Del Mar Heights, San Diego, CA 92014, USA",research,True,False,False
351560438,2026-04-20,Western Honey Bee,Apis mellifera,33.6047212392,-116.439049488,"Santa Rosa and San Jacinto Mountains National Monument, Mountain Center, CA, US",research,False,True,False
351559749,2026-04-20,Western Honey Bee,Apis mellifera,34.065575,-117.1660305,"E Colton Ave, Redlands, CA, US",research,False,True,False
351556959,2026-04-15,Urbane Digger Bee,Anthophora urbana,33.9705118931,-117.323620601,"University, Riverside, CA 92507, USA",research,True,False,False
351547813,2026-02-23,Western Honey Bee,Apis mellifera,34.2337383333,-119.022208333,"Castano Dr, Camarillo, CA, US",research,False,True,False
351535276,2026-04-20,Crotch's Bumble Bee,Bombus crotchii,33.7676100893,-117.140879082,"Riverside County, US-CA, US",research,True,False,True
351534078,2026-04-20,Valley Carpenter Bee,Xylocopa sonorina,34.126125,-118.145997222,"Arroyo Pkwy & Glenarm St, Pasadena, CA 91105, USA",research,True,False,False
351532470,2026-04-14,Wide-striped Sweat Bee,Halictus farinosus,34.2016282175,-118.211150521,"Descanso Dr, La Cañada Flintridge, CA, US",research,True,False,False
351530068,2026-04-14,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.7451531229,-117.217099809,"Loma Portal, San Diego, CA, USA",research,True,False,False
351530025,2026-04-14,Western Honey Bee,Apis mellifera,32.7451531229,-117.217099809,"Loma Portal, San Diego, CA, USA",research,False,True,False
351528578,2026-04-20,Valley Carpenter Bee,Xylocopa sonorina,34.2809216667,-119.1613,"Green Bay Ct, Ventura, CA, US",research,True,False,False
351528264,2026-04-20,Valley Carpenter Bee,Xylocopa sonorina,33.7759594844,-118.149252869,"7th & Euclid NE, Long Beach, CA 90804, USA",research,True,False,False
351523861,2026-04-20,Valley Carpenter Bee,Xylocopa sonorina,33.5401117126,-117.603849806,"Mission Viejo, CA 92694, USA",research,True,False,False
351519440,2026-04-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.03320678,-118.80979893,"Santa Monica Mountains National Recreation Area, Los Angeles, California, United States",research,True,False,False
351519157,2026-04-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.7730356799,-117.138897255,"Mission Valley East, San Diego, CA, USA",research,True,False,False
351515170,2026-04-20,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.0371278333,-118.42382,"Ashby Ave, Los Angeles, CA, US",research,True,False,False
351513253,2026-04-19,Western Honey Bee,Apis mellifera,34.0168833333,-118.365638333,"S Ridgeley Dr, Los Angeles, CA, US",research,False,True,False
351511621,2026-04-20,Western Honey Bee,Apis mellifera,33.8859187573,-118.09788451,"Cerritos, CA, US",research,False,True,False
351511511,2026-04-20,Crotch's Bumble Bee,Bombus crotchii,35.5527777778,-121.103338889,"Cambria, CA, USA",research,True,False,True
351493577,2026-04-20,Western Honey Bee,Apis mellifera,32.830825,-117.272295,"Bonair Pl, San Diego, CA, US",research,False,True,False
351489874,2026-04-20,Western Honey Bee,Apis mellifera,32.8316186666,-117.271989971,"Bonair Way, San Diego, CA, US",research,False,True,False
351476426,2026-04-16,Valley Carpenter Bee,Xylocopa sonorina,34.4236194444,-119.703333333,"Anacapa & Anapamu, Santa Barbara, CA 93101, USA",research,True,False,False
351464900,2026-04-18,Western Honey Bee,Apis mellifera,33.5882633333,-115.959441667,"Chuckwalla National Monument, Mecca, CA, US",research,False,True,False
351454197,2026-04-13,California Digger Bee,Anthophora californica,32.673305,-117.24478,"Cabrillo National Monument, San Diego, CA, US",research,True,False,False
351448557,2026-04-19,Western Honey Bee,Apis mellifera,34.03045,-118.493028333,"14th St, Santa Monica, CA, US",research,False,True,False
351444185,2026-04-19,Western Honey Bee,Apis mellifera,33.2355583333,-117.331483333,"San Luis Rey, Oceanside, CA, USA",research,False,True,False
351408043,2026-04-19,Western Honey Bee,Apis mellifera,32.6811361111,-116.830183333,"Jamul, CA 91935, USA",research,False,True,False
351387294,2026-04-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.505966806,-119.755269012,"Santa Barbara County, CA, USA",research,True,False,False
351382820,2026-04-18,Valley Carpenter Bee,Xylocopa sonorina,34.1464068,-117.862393,"N Wabash Ave, Glendora, CA 91741, USA",research,True,False,False
351377564,2026-04-18,,Calliopsis puellae,34.0742076,-116.3974361,"Yucca Valley, CA 92284, USA",research,True,False,False
351377248,2026-04-19,Valley Carpenter Bee,Xylocopa sonorina,33.99705,-118.445680556,"Venice Blvd & Walgrove Ave, Los Angeles, CA 90066, USA",research,True,False,False
351377230,2026-04-13,Peridot Sweat Bee,Augochlorella pomoniella,32.673305,-117.244796667,"Cabrillo National Monument, San Diego, CA, US",research,True,False,False
351376459,2026-04-13,California Digger Bee,Anthophora californica,32.6732833333,-117.244828333,"Cabrillo National Monument, San Diego, CA, US",research,True,False,False
351375667,2026-04-13,Peridot Sweat Bee,Augochlorella pomoniella,32.6733883333,-117.24485,"Cabrillo National Monument, San Diego, CA, US",research,True,False,False
351375187,2026-04-13,Peridot Sweat Bee,Augochlorella pomoniella,32.6735083333,-117.24485,"Cabrillo National Monument, San Diego, CA, US",research,True,False,False
351372142,2026-04-19,Crotch's Bumble Bee,Bombus crotchii,34.8953666667,-119.362908333,"Hudson Ranch Rd, Maricopa, CA, US",research,True,False,True
351371973,2026-04-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.8953633333,-119.362908333,"Hudson Ranch Rd, Maricopa, CA, US",research,True,False,False
351371823,2026-04-19,Crotch's Bumble Bee,Bombus crotchii,34.8953633333,-119.362913333,"Hudson Ranch Rd, Maricopa, CA, US",research,True,False,True
351364098,2026-04-19,Western Honey Bee,Apis mellifera,34.1157111667,-117.714553333,"N Indian Hill Blvd, Claremont, CA, US",research,False,True,False
351361308,2026-04-18,Pacific Black Small-Mason,Hoplitis albifrons maura,34.2228883333,-118.0325305,"Gabrielino National Recreation Trail, Sierra Madre, CA, US",research,False,False,False
351356605,2026-04-19,Western Honey Bee,Apis mellifera,33.8313577264,-117.869151793,"Anaheim, CA 92806, USA",research,False,True,False
351349613,2026-04-19,Eight-toothed Cuckoo Leaf-cutter Bee,Coelioxys octodentatus,34.0548879868,-118.272567662,"Esperanza Elementary, Los Angeles, CA, US",research,True,False,False
351348108,2026-04-19,Western Honey Bee,Apis mellifera,33.7290555556,-115.821847222,"Riverside County, CA, USA",research,False,True,False
351340763,2026-04-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.4445276691,-118.665089386,"Val Verde, CA 91384, USA",research,True,False,False
351340755,2026-04-19,California Bumble Bee,Bombus californicus,34.4443719039,-118.665061818,"Val Verde, CA 91384, USA",research,True,False,False
351340362,2026-04-19,Western Honey Bee,Apis mellifera,34.1124882424,-117.732760933,"Niagara Ave, Claremont, CA, US",research,False,True,False
351339202,2026-04-18,Western Honey Bee,Apis mellifera,34.1162430111,-117.715539226,"Claremont, CA, US",research,False,True,False
351338566,2026-04-18,Western Honey Bee,Apis mellifera,34.116124587,-117.714715918,"Claremont, CA, US",research,False,True,False
351323627,2026-04-18,,Centris pallida,34.2739548539,-114.333642847,United States,research,False,False,False
351322453,2026-04-15,Western Honey Bee,Apis mellifera,34.1152,-117.71547,"N Indian Hill Blvd, Claremont, CA, US",research,False,True,False
351315057,2026-04-19,Crotch's Bumble Bee,Bombus crotchii,34.7281333333,-118.479171667,"Lancaster, CA, US",research,True,False,True
351310255,2026-04-17,Western Honey Bee,Apis mellifera,34.1622583333,-117.81987,"San Gabriel Mountains National Monument, Glendora, CA, US",research,False,True,False
351307071,2026-04-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.8568028078,-116.521317964,"San Diego County, CA, USA",research,True,False,False
351301710,2026-04-19,Western Honey Bee,Apis mellifera,34.0837455878,-118.387391006,"Santa Monica Blvd, West Hollywood, CA, US",research,False,True,False
351299359,2026-04-17,Western Honey Bee,Apis mellifera,33.639326163,-117.844078687,"Dickens Ct, Irvine, CA, US",research,False,True,False
351296546,2026-04-19,Western Honey Bee,Apis mellifera,34.0225065469,-117.1566278,"Caroline Park, Redlands, CA, US",research,False,True,False
351293007,2026-04-18,Ochraceous Chimney Bee,Diadasia ochracea,32.6864792846,-117.050609902,"Paradise Hills, San Diego, CA 92139, USA",research,True,False,False
351291125,2026-04-19,Western Honey Bee,Apis mellifera,34.0622099153,-117.164056388,"University of Redlands, Redlands, CA, US",research,False,True,False
351286273,2026-04-19,Western Honey Bee,Apis mellifera,32.8230525469,-117.078763893,"San Diego, CA, USA",research,False,True,False
351286265,2026-04-19,Tripartite Sweat Bee,Halictus tripartitus,32.8230931187,-117.078801444,"San Diego, CA, USA",research,True,False,False
351286263,2026-04-19,Western Honey Bee,Apis mellifera,32.8230841027,-117.078753165,"San Diego, CA, USA",research,False,True,False
351281351,2026-04-19,Tripartite Sweat Bee,Halictus tripartitus,32.8313750023,-117.0760945,"Tierrasanta, San Diego, CA, US",research,True,False,False
351281251,2026-04-19,Western Honey Bee,Apis mellifera,32.8199805251,-117.075237473,"San Diego, CA, USA",research,False,True,False
351281243,2026-04-19,Wide-striped Sweat Bee,Halictus farinosus,32.8199805251,-117.075237473,"San Diego, CA, USA",research,True,False,False
351281011,2026-04-19,Black-tailed Bumble Bee,Bombus melanopygus,33.9970527778,-118.445763889,"Venice Blvd & Walgrove Ave, Los Angeles, CA 90066, USA",research,True,False,False
351278565,2026-04-19,Western Honey Bee,Apis mellifera,32.8232233333,-117.078888333,"Mission Trails Regional Park, San Diego, CA, USA",research,False,True,False
351278523,2026-04-19,Western Honey Bee,Apis mellifera,32.8230699722,-117.078605,"Mission Trails Regional Park, San Diego, CA, USA",research,False,True,False
351268192,2026-04-18,Van Dyke's Bumble Bee,Bombus vandykei,34.380045,-119.291428333,"Sulphur Mountain Rd, Ventura, CA, US",research,True,False,False
351264528,2026-04-19,Western Honey Bee,Apis mellifera,34.0420799255,-116.944259644,Yucaipa,research,False,True,False
351260894,2026-04-18,Western Honey Bee,Apis mellifera,32.7906883333,-117.100852833,"Friars Rd, San Diego, CA, US",research,False,True,False
351257551,2026-04-13,Southwestern Shortface,Dufourea australis,32.6732716667,-117.244811667,"Cabrillo National Monument, San Diego, CA, US",research,False,False,False
351242475,2026-04-19,Western Honey Bee,Apis mellifera,32.6197853088,-117.035186768,Chula Vista,research,False,True,False
351235195,2026-04-19,Western Honey Bee,Apis mellifera,32.6736288518,-117.240795549,"Bayside Trail, San Diego, CA, US",research,False,True,False
351230949,2026-04-18,Western Honey Bee,Apis mellifera,33.7037908,-117.6477536,"Lake Forest, CA 92610, USA",research,False,True,False
351230375,2026-04-19,Western Honey Bee,Apis mellifera,33.0125494394,-117.098060288,"Willow Ct, San Diego, CA, US",research,False,True,False
351229246,2026-04-18,Western Honey Bee,Apis mellifera,33.6180046794,-117.80135627,"Irvine, CA, USA",research,False,True,False
351225273,2026-04-19,Western Honey Bee,Apis mellifera,34.9851033333,-118.94105,"Terra Vista Pkwy, Tejon Ranch, CA, US",research,False,True,False
351223281,2026-04-19,Western Honey Bee,Apis mellifera,34.0889944668,-118.243179711,"Park Dr, Los Angeles, CA, US",research,False,True,False
351222287,2026-04-19,Western Honey Bee,Apis mellifera,34.0889689839,-118.243181314,"Park Dr, Los Angeles, CA, US",research,False,True,False
351220147,2026-04-19,Black-tailed Bumble Bee,Bombus melanopygus,33.6660509026,-117.843976524,"San Joaquin Marsh, Irvine, CA 92612, USA",research,True,False,False
351212695,2026-04-06,Western Honey Bee,Apis mellifera,33.1363510997,-117.328365,"Carlsbad, CA 92008, USA",research,False,True,False
351212652,2026-04-06,Western Honey Bee,Apis mellifera,33.1363510997,-117.328365,"Carlsbad, CA 92008, USA",research,False,True,False
351212545,2026-04-19,Wide-striped Sweat Bee,Halictus farinosus,32.823555,-117.078711167,"Mission Trails Regional Park, San Diego, CA, US",research,True,False,False
351212024,2026-04-06,Western Honey Bee,Apis mellifera,33.1362935,-117.3282492,"Carlsbad, CA 92008, USA",research,False,True,False
351211354,2026-04-15,Western Honey Bee,Apis mellifera,34.1157388333,-117.7144,"N Indian Hill Blvd, Claremont, CA, US",research,False,True,False
351210843,2026-04-04,Western Honey Bee,Apis mellifera,32.7325434997,-117.1493521,"Park Bl & Village Pl, San Diego, CA 92101, USA",research,False,True,False
351209739,2026-04-04,Western Honey Bee,Apis mellifera,32.7325303,-117.1492362,"Park Bl & Village Pl, San Diego, CA 92101, USA",research,False,True,False
351208177,2026-04-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.22097,-118.900353333,"Saddleback Ct, Thousand Oaks, CA, US",research,True,False,False
351202947,2026-04-19,Western Honey Bee,Apis mellifera,34.0615083333,-117.165313833,"E Colton Ave, Redlands, CA, US",research,False,True,False
351201825,2026-04-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.1591111667,-117.140633333,"Richland Rd, San Marcos, CA, US",research,True,False,False
351199710,2026-04-18,Valley Carpenter Bee,Xylocopa sonorina,33.8295067515,-118.126581479,"E Hanbury St, Long Beach, CA, US",research,True,False,False
351185406,2026-04-18,California Bumble Bee,Bombus californicus,33.6927416997,-117.6531489,"Lake Forest, CA 92610, USA",research,True,False,False
351169634,2026-01-14,Western Honey Bee,Apis mellifera,34.4584330177,-119.238493508,"Drown Ave, Ojai, CA, US",research,False,True,False
351161919,2026-04-14,Crotch's Bumble Bee,Bombus crotchii,34.4665716667,-119.180655,"Ojai, CA, US",research,True,False,True
351137729,2026-04-18,Orange-tipped Woodborer,Lithurgopsis apicalis,33.5802582,-116.4506432,"Mountain Center, CA 92561, USA",research,True,False,False
351052892,2026-04-12,Black-tailed Bumble Bee,Bombus melanopygus,35.5968916667,-121.12614,"HVWF+FQ, Cambria, CA 93428, USA",research,True,False,False
351044147,2026-04-18,Bindweed Turret Bee,Diadasia bituberculata,34.1557805,-117.735016667,"Marshall Canyon Regional Park, La Verne, CA, US",research,True,False,False
